,JobCode,deptcount,srhrs,midhrs,jrhrs,totalhrs,officecount,ptodays,pjduration,additionalassignments,teamsize,projtags,overbudget
259,10875067,6,377.5,85.5,272.5,735.5,2,44,43,70,15,5,1
56,10804500,6,736.5,0,0,736.5,1,60,415,254,9,7,0
1753,A6717,5,94,513,130.75,737.75,2,63,58,143,19,0,1
287,10870003,7,133,418.5,187.75,739.25,2,94,71,249,22,8,0
1013,M5284,7,269,294.25,176.75,740,2,65,72,459,28,12,1
78,10889896,6,171.75,352,217,740.75,2,42,31,67,15,15,1
722,10803706,6,337.5,266.5,137.5,741.5,3,370,221,493,27,6,0
277,H9169,7,527.25,124.5,90.5,742.25,6,26,34,130,22,9,1
1377,A6299,5,216.25,479,47.75,743,2,235,396,960,16,7,1
286,B6181,8,207.75,502.5,35,745.25,2,45,64,231,22,4,1
1734,B6411,7,127.25,185,434,746.25,1,71,112,171,13,6,1
1652,C6864,6,208,26,513,747,1,33,50,60,12,4,1
1034,10803681,8,189,267.5,290.5,747,1,404,168,879,36,0,1
577,A6896,3,245.25,502,0,747.25,1,18,68,52,6,5,1
1570,10803620,5,352.5,353,43,748.5,2,99,68,246,18,6,0
737,A6867,5,322,283.5,143,748.5,1,29,20,103,20,7,1
1624,H9116,5,385.5,48,315.5,749,2,92,261,228,12,0,1
1152,10805229,9,262.75,285.5,201.5,749.75,2,279,172,397,23,7,0
1777,C5741,11,199.5,198,352.5,750,1,84,132,408,25,0,0
1236,10803730,4,187.75,372,191,750.75,1,20,99,58,7,7,1
1432,10842215,7,361.75,145.75,244,751.5,1,102,168,472,23,6,1
1059,M7148,4,111.25,25.5,616.5,753.25,2,159,242,400,18,8,0
1787,M7151,5,26.5,591,135.75,753.25,2,159,326,355,13,6,1
352,A6622,3,372,203.25,178.25,753.5,2,19,30,90,10,7,1
996,10805931,7,561.5,154.75,41,757.25,1,53,28,67,17,11,1
1526,10832544,9,127,283,348.5,758.5,1,71,43,134,23,7,0
1172,C6005,3,0,0,758.5,758.5,1,0,227,46,4,8,0
1141,10674429,6,153,285.75,320.25,759,1,144,87,357,22,9,0
1529,10855308,5,168,360.75,231.5,760.25,1,98,48,186,24,5,0
224,10804804,10,144.25,436.75,179.5,760.5,1,149,241,518,24,11,1
403,C6779,9,552.25,65,144,761.25,3,39,27,152,26,10,1
1048,F9691H,9,241,274.5,247,762.5,4,50,37,30,15,18,1
337,10804116,3,37,0,726.5,763.5,1,29,197,184,7,7,1
448,C6004,3,0,0,763.75,763.75,1,1,175,38,4,9,0
1312,A7655,8,163,422.5,180.5,766,1,68,76,303,25,6,0
465,10804061,3,0,0,766,766,1,0,240,95,6,6,0
1165,10803850,6,129,244,394.5,767.5,3,139,148,187,23,10,1
354,K7492,8,91,146.75,530,767.75,2,70,82,233,19,6,0
1511,B6569,5,722,10,36.5,768.5,1,20,30,61,12,4,1
967,K7498,7,119,504.75,146.5,770.25,6,88,137,137,14,6,1
352,10803913,9,520,226.5,24,770.5,2,121,85,284,22,5,0
175,B6441,7,258.5,505,7,770.5,1,70,100,139,14,11,1
443,10804065,3,0,0,770.5,770.5,1,2,272,101,6,5,0
1349,D5145,6,209.5,374,187.5,771,1,183,228,290,13,0,1
77,D6316,9,109.5,329,333,771.5,4,151,146,396,28,10,0
45,J6646,1,774.75,0,0,774.75,1,6,137,2,2,5,0
771,10820898,4,302.5,464.25,11,777.75,3,36,65,65,12,4,1
997,C5261,6,143,631.5,3.5,778,2,63,67,91,13,0,1
812,A6275,7,273,167,338.25,778.25,1,25,67,165,20,7,1
1671,10840784,3,328,450,0.5,778.5,2,42,119,75,9,4,0
741,10851060,10,471.75,255,52,778.75,3,157,116,271,23,14,0
1145,M5118,7,63,354.5,361.5,779,1,132,159,401,23,11,0
1087,10801897,11,212.5,419,148.75,780.25,5,443,356,1086,27,7,1
1407,10774988,6,503.5,167.5,110,781,2,99,121,93,14,7,1
90,10861704,6,196,573.5,11.75,781.25,1,113,159,203,14,6,0
163,10831421,5,184.5,595.75,2,782.25,3,98,77,210,14,7,1
647,B6227,8,402,112,269,783,1,157,142,339,17,0,0
1600,10804250,7,410,299.5,73.75,783.25,1,46,52,234,21,12,1
369,A6784,4,186,4.5,593,783.5,3,43,101,197,9,5,0
595,10804839,5,713.5,71,0,784.5,1,18,60,15,10,11,1
801,10803625,10,82.5,472,230,784.5,5,558,317,698,32,6,0
1341,10847613,6,402.25,311,71.75,785,1,83,88,75,13,9,1
230,10804652,3,121.5,656,7.5,785,1,59,101,101,11,4,1
726,10721633,9,403.5,280.5,102.25,786.25,4,248,231,766,23,4,1
1084,B6412,4,12,494,280.5,786.5,1,73,91,99,13,11,0
257,C6982,14,521.5,194.75,71.25,787.5,2,119,63,354,40,14,0
1455,10878350,5,130.75,348.25,309.75,788.75,1,166,73,313,30,13,1
1250,J6634,5,186,364.75,238.25,789,2,194,213,557,14,8,0
1820,C5256,8,279.5,498,12,789.5,2,191,219,198,16,0,1
1368,C6259,8,66,307,416.5,789.5,2,156,142,455,22,7,0
1387,10805227,2,0,390,400,790,1,10,70,34,4,4,1
786,10826933,7,410.5,330.5,51,792,1,136,126,275,19,7,0
1006,D5160,8,11.5,522.5,258,792,3,247,119,616,32,0,1
1188,S5355,6,19,635.5,139.5,794,1,123,182,306,18,0,0
1232,C6146,8,229.5,547.5,17.25,794.25,3,224,181,250,22,4,1
675,10833885,3,257,376,163,796,3,149,164,210,13,5,1
1132,F9713,5,576.25,125.5,94.5,796.25,1,11,26,0,11,15,1
841,C6699,9,225,177,394.75,796.75,2,184,134,374,21,9,1
888,A6995,4,561,232.75,4,797.75,2,63,106,164,8,5,1
1615,C6809,6,369.75,208,220.25,798,3,76,59,133,19,6,0
768,M5047,5,62,347,389.5,798.5,1,191,242,289,17,0,1
344,10843069,6,278.75,477.75,43,799.5,3,136,91,249,21,21,1
79,10803665,7,514.25,233,53.5,800.75,2,31,36,185,23,6,1
135,C6097,5,526,276,2.5,804.5,2,63,52,214,23,10,0
696,B6127,8,280.5,442.75,84.25,807.5,2,227,122,584,29,6,0
1634,10866148,3,20.5,462.5,325.5,808.5,1,135,79,289,26,7,0
939,A7150,7,318.5,256.75,234,809.25,2,104,117,313,21,6,1
1657,A6618,5,144.5,380,285,809.5,2,64,54,136,18,0,1
1638,10829653,6,227,479,104,810,1,47,46,36,12,11,1
874,10825846,4,268,331.5,214.5,814,3,59,39,193,25,4,1
267,A7494,6,61,144,609,814,1,119,213,138,13,6,1
1227,10804974,9,387.5,376,51,814.5,5,362,178,339,36,4,1
918,10711214,10,268.25,531.5,16,815.75,3,80,117,571,32,6,1
1347,10813004,7,357.75,162.75,296.75,817.25,3,98,84,126,16,8,1
389,D6327,9,302.5,278,239.5,820,3,99,61,168,22,7,1
